SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDFMPIR
100802,2,51,4,26733.68544,28248.98586,1,141,5
100803,2,1,1,32456.86434,34860.6522,2,142,0.62
100804,1,12,6,10456.32183,10408.9075,2,148,1.67
100805,2,80,3,29810.28337,32893.37165,1,136,1.75
100806,1,3,3,33380.40417,35880.63036,2,141,1.58
100807,2,2,4,12034.88872,13531.68644,1,143,1.65
100808,2,16,4,16393.97907,16796.48672,2,140,0.99
100809,2,4,4,13969.53286,15217.64307,2,144,0.6
100810,2,2,3,20965.97905,0,2,147,1.16
100811,2,1,6,8577.593385,7956.496281,1,142,5
100812,2,8,1,22782.11967,22847.66587,2,138,0.15
100813,2,16,1,42267.05206,44066.33044,1,148,0.1
100814,2,19,3,28225.0922,28774.39872,2,143,0.49
100815,2,53,4,51596.88005,54379.29703,2,142,1.33
100816,2,43,3,17534.27327,23278.68647,2,139,1.22
100817,2,60,7,9975.887253,10377.10023,1,138,2.8
100818,2,27,6,18878.89883,20332.74351,2,147,4.57
100819,1,30,4,16374.55154,17807.2504,1,144,1.18
100820,1,1,7,5886.590103,7691.800514,2,147,NA
100821,2,68,2,16013.17481,17056.92958,1,140,1.45
100822,2,0,3,11297.59561,13795.28019,2,143,0.57
100823,1,3,7,19938.04391,21184.44253,2,147,2.99
100824,2,3,1,30698.9918,30421.20141,2,136,0.36
100825,2,37,4,16224.48056,16798.42123,1,146,NA
100826,2,5,1,41760.45494,42239.05996,2,143,0.71
100827,2,45,3,318292.6263,320792.7261,2,137,4.08
100828,2,1,3,19085.36939,25238.86843,2,146,0.51
100829,1,43,4,19486.77955,19949.98222,2,147,1.13
100830,2,4,3,42662.84922,41926.84808,1,145,5
100831,2,74,4,19945.46565,19580.84897,2,134,2.39
100832,2,36,3,59727.49586,69723.47767,1,136,1.71
100833,1,0,1,6089.999198,6687.099517,2,140,0
100834,1,80,1,12285.59615,13496.86028,2,135,1.03
100835,1,2,1,15821.64037,16713.00687,1,140,0.63
100836,1,63,2,17837.11565,18581.75605,1,137,5
100837,1,68,3,31250.39582,32975.44696,2,137,2.13
100838,2,37,3,39153.9071,38527.91025,1,136,0.49
100839,2,2,3,10087.69605,0,2,139,0.81
100840,1,76,3,34253.93607,35190.00027,1,140,0.73
100841,2,41,6,12628.48515,14073.25043,1,134,5
100842,1,7,7,13975.94727,15331.95457,2,140,5
100843,1,33,7,27391.11617,27120.15236,2,146,0.56
100844,1,59,4,21046.19163,23446.47863,1,147,3.03
100845,1,1,7,8113.071054,0,2,143,NA
100846,1,29,3,30198.35243,37989.34246,2,140,NA
100847,2,57,4,45007.45948,45355.10216,2,144,5
100848,2,70,3,134407.8809,151132.1533,1,141,4.65
100849,1,26,6,29270.86876,38976.48216,1,148,2.45
100850,2,5,4,14824.49273,16059.7484,2,146,0.79
100851,2,71,3,77849.4736,85172.59948,1,140,2.48
100852,2,0,4,5658.096601,5643.322449,1,144,0.54
100853,1,80,1,25356.65329,26547.75301,2,136,3.37
100854,2,6,1,13260.92176,13258.99063,1,137,1.02
100855,2,30,3,67053.95541,66143.52164,1,145,0.61
100856,2,75,7,16178.80517,17725.74096,1,136,5
100857,2,13,1,34208.2568,35664.47799,1,135,1.52
100858,1,2,6,14591.90474,14428.31942,1,138,NA
100859,2,17,1,19059.75696,19672.95098,1,148,NA
100860,2,36,4,36072.96807,40726.22528,2,140,0.99
100861,1,36,3,27945.24511,26780.24517,2,139,1.94
100862,2,62,2,11232.42441,11969.01329,1,140,4.62
100863,2,0,1,5935.202074,7181.858333,1,148,1.1
100864,1,0,2,8962.317586,10036.6614,2,146,NA
100865,2,52,3,22894.7611,29522.87631,2,139,2.43
100866,1,46,3,22078.22251,22020.8808,1,145,2.64
100867,2,2,4,9318.040366,9862.84126,1,145,0.1
100868,2,5,2,29768.26501,31232.26211,1,135,0.16
100869,2,4,2,23648.55032,23104.66642,1,140,2.73
100870,1,0,1,14972.68965,17020.68519,1,137,0.87
100871,1,10,3,33074.58381,35755.88556,2,142,0.73
100872,2,71,4,16395.15629,16817.60979,2,142,1.33
100873,1,15,3,24062.47791,0,1,142,NA
100874,1,55,6,11894.65522,12003.68741,2,144,3.19
100875,1,80,6,24045.54616,23842.77067,2,140,5
100876,1,77,6,21148.27898,22058.66391,1,148,0.91
100877,1,25,4,34789.47033,34743.38053,2,142,1.64
100878,2,0,3,5471.038719,5119.218979,2,139,0.59
100879,1,71,7,8067.658502,7854.228926,1,141,1.4
100880,1,46,3,30969.84439,30515.62684,2,139,1.27
100881,1,26,4,35025.49325,34374.30994,1,137,1.76
100882,1,18,1,38341.4512,39547.36853,1,148,4.31
100883,2,2,4,7805.812953,8503.224594,2,140,1.43
100884,1,18,1,13651.88207,13987.33726,2,135,2.99
100885,1,13,4,15379.62725,16279.85332,1,141,3.25
100886,2,72,3,39770.03523,41459.14285,1,139,1.41
100887,2,64,4,8157.803645,8764.744442,1,144,1.05
100888,2,8,1,13619.96986,13466.87371,2,135,0.69
100889,1,18,3,87145.56255,89192.67047,2,142,4.08
100890,2,68,4,8614.571172,8750.815659,2,145,0.75
100891,2,6,1,26686.47655,26263.43287,2,136,1.92
100892,1,23,1,41543.77707,52180.47456,2,137,3.29
100893,2,8,3,23323.88237,25401.39053,2,137,1.88
100894,2,17,6,9767.808152,11300.51489,2,134,5
100895,2,58,6,20519.2271,22060.44306,2,135,2.38
100896,2,28,3,115993.2802,125852.7945,2,142,0.31
100897,2,2,3,26825.88114,29356.01577,1,145,4.51
100898,2,42,3,23405.2128,28776.47589,2,139,NA
100899,1,7,4,17131.62877,21483.03206,2,144,4.41
100900,2,2,4,7912.256374,10330.43216,2,147,1.29
100901,2,16,3,80860.00092,82066.33629,2,136,3.98
100902,2,52,6,16654.22143,16672.25154,1,136,4.9
100903,1,9,7,16142.10384,17129.81817,1,139,3.43
100904,2,17,1,14558.69977,14860.33608,2,147,2.31
100905,1,80,3,30205.44161,34730.59204,1,144,5
100906,1,1,6,9460.363483,12666.82095,1,141,4.36
100907,1,41,3,144322.93,137240.7802,1,142,2.64
100908,2,12,3,47296.09923,48745.92177,1,134,0.99
100909,1,80,4,17387.42036,0,2,148,4.25
100910,1,27,3,89343.89637,115702.5647,1,142,5
100911,1,26,3,131429.8815,173848.5611,1,135,2.55
100912,1,10,6,7178.378009,7617.613619,1,148,5
100913,2,23,4,35011.09806,37736.88037,2,143,1.89
100914,2,80,3,34343.25251,37544.69618,2,136,NA
100915,1,67,3,143557.9505,159258.3053,2,145,3.86
100916,1,0,1,11257.70334,0,1,141,NA
100917,1,19,1,22516.14106,23521.09878,2,136,1.04
100918,1,80,3,9839.86944,0,1,142,1.66
100919,1,80,3,12155.56862,13963.27326,2,141,1.24
100920,2,61,3,72350.50777,77431.75536,2,145,1.52
100921,1,3,1,21459.20176,23158.07284,1,137,1.02
100922,2,5,1,14224.87614,17788.24606,2,135,1.99
100923,1,22,2,32386.85889,35617.34233,1,139,0.41
100924,2,40,3,28967.29494,29031.82573,1,142,NA
100925,2,45,4,21443.15167,24275.23892,1,146,3.08
100926,1,51,6,9510.253942,9520.458249,1,141,4.16
100927,2,9,4,18738.26927,19157.06109,2,144,2.65
100928,1,25,3,121150.9232,143271.6381,1,146,2.08
100929,2,40,4,35092.127,39945.67247,1,144,NA
100930,2,59,2,18491.84655,18608.96563,1,140,0
100931,2,11,2,25268.80337,29738.7619,1,138,1.42
100932,1,11,4,16838.01539,18741.29226,1,139,0.94
100933,2,65,6,15818.46639,17354.47124,1,138,NA
100934,2,37,3,77315.047,75167.33892,1,135,5
100935,1,20,4,41874.71664,42180.80215,2,143,1.07
100936,2,57,6,15878.38057,16685.34838,1,136,2.49
100937,1,55,2,37455.24376,41071.69378,1,135,1.38
100938,2,37,2,43819.3023,48184.98621,2,134,0.68
100939,2,15,6,18765.89677,21710.5304,1,144,0.89
100940,2,18,3,24060.13074,24797.67401,2,140,0.68
100941,2,80,4,12446.48772,14568.01186,2,145,1.1
100942,1,20,3,64530.60981,75215.42377,2,142,NA
100943,2,42,1,22632.44237,23876.06813,2,136,NA
100944,1,13,6,7173.136465,7288.397917,2,138,4.58
100945,1,10,3,19389.87858,20408.43337,1,140,2.08
100946,1,16,7,24494.41767,25266.35092,2,138,4.25
100947,2,37,3,37414.22561,44147.13767,2,146,NA
100948,2,68,4,10905.55318,11436.86119,2,134,3.34
100949,2,51,4,8351.937003,8658.813699,2,135,5
100950,2,61,4,11288.79654,10949.32388,2,143,0.04
100951,1,62,3,23247.91981,23458.97377,2,135,0.61
100952,1,21,3,151255.6327,162895.7971,1,143,4.19
100953,1,0,1,4471.753444,5011.849227,2,139,1.06
100954,1,47,6,10411.61098,11623.6292,1,137,0.88
100955,1,64,4,5836.84709,5933.617952,2,146,1.2
100956,1,10,3,58888.20631,74250.80384,2,147,5
100957,1,3,6,9642.926752,9784.573587,1,138,0.56
100958,2,4,7,14445.12605,14303.70978,1,144,NA
100959,1,10,3,20235.37378,21715.3551,1,139,0.62
100960,1,11,1,18599.639,19093.8294,2,140,0
100961,2,20,3,50733.85078,56031.44517,2,139,1.99
100962,1,4,4,10981.87432,0,2,138,NA
100963,1,80,4,8855.614638,9398.506655,1,141,1.29
100964,1,16,4,21679.37347,26349.29986,2,145,2.67
100965,2,25,4,26824.31602,27854.89556,1,139,0.78
100966,2,37,3,46625.3262,46337.5771,1,142,1.61
100967,2,38,3,66226.63673,65465.23294,2,147,1.24
100968,2,65,1,8876.779152,9078.809026,2,148,1.7
100969,2,61,3,22158.94365,22801.40083,2,146,0.94
100970,1,16,2,35954.23022,39171.0244,1,143,5
100971,2,22,4,20688.38658,22076.69762,2,143,0
100972,1,57,7,27444.33984,27899.78375,1,139,0.49
100973,1,28,7,21445.43324,21195.18482,1,145,2.35
100974,1,15,3,67609.2735,80637.83121,2,143,1.94
100975,1,34,1,25505.90713,27847.95791,1,147,0.81
100976,2,10,4,12915.504,13296.96681,1,147,0.06
100977,2,1,4,14721.80785,16352.27227,1,144,NA
100978,2,18,1,16207.58791,16543.38692,1,135,2.23
100979,2,12,4,8913.438255,8970.298993,1,145,NA
100980,2,30,6,15859.79636,15696.78045,2,138,NA
100981,2,27,2,15014.57544,0,1,147,0.18
100982,1,10,1,18599.639,19093.8294,2,140,0
100983,2,42,6,20807.95405,22421.78548,1,139,3.43
100984,1,1,1,24903.20742,27665.48685,2,141,1.91
100985,1,23,3,287740.0711,302433.2148,1,141,1.22
100986,2,50,2,15952.32499,16616.54678,2,136,1.35
100987,1,60,6,20884.75978,19995.31591,1,138,0.7
100988,1,80,3,34355.25425,41074.00173,2,134,NA
100989,2,68,4,14663.53939,15009.05067,1,136,3.46
100990,1,3,4,16093.72135,16403.70627,2,140,0.89
100991,2,9,1,26181.98121,30661.57719,2,147,1.92
100992,1,27,2,64125.56775,80911.74748,2,137,5
100993,1,7,4,6768.458783,7154.274737,1,145,NA
100994,1,28,1,41393.57156,54410.3839,2,136,2.72
100995,1,1,3,21717.97696,22700.76661,1,145,3.74
100996,1,52,3,172888.174,185328.3313,2,137,5
100997,2,60,2,7310.937626,7459.076089,1,140,1.13
100998,1,39,1,78959.55196,0,2,144,5
100999,2,29,3,43650.66445,46999.35413,2,135,2.41
101000,2,12,4,12289.48941,12553.27247,1,147,NA
101001,1,67,4,7196.140254,7672.738839,2,145,2.07
101002,2,37,2,66842.60776,65157.03088,2,138,4.81
101003,1,56,1,18964.61288,21077.9769,2,148,NA
101004,1,29,3,66305.8859,74273.62742,2,141,1
101005,2,29,7,64091.68149,64903.82664,2,148,NA
101006,1,76,3,99238.42112,109731.6928,2,144,5
101007,2,43,3,34505.7014,34454.18011,1,142,1.02
101008,2,1,1,17554.60806,18694.01178,2,143,0.59
101009,2,21,1,55711.69608,64795.88678,2,143,1.41
101010,1,71,3,40297.94118,42595.98205,2,139,2.07
101011,1,23,3,127597.7352,171836.1798,1,134,4.41
101012,2,3,6,6514.815304,6604.81449,1,144,3.03
101013,2,44,4,13619.82328,13647.42127,1,144,NA
101014,2,42,3,31176.70906,38366.40772,1,142,0.63
101015,2,80,3,20739.87422,25049.25149,1,142,2.96
101016,1,8,3,47007.11933,50535.56237,2,141,3.74
101017,1,65,3,14847.8458,14801.85645,2,139,2.67
101018,1,77,3,83830.08271,90204.36303,2,135,3.4
101019,1,49,3,108977.2367,110963.9286,1,141,4
101020,1,15,7,18620.00664,19977.42304,1,143,2.16
101021,1,61,4,10989.27782,11178.05279,2,145,2.65
101022,1,75,4,7583.486555,8525.504624,2,147,0.21
101023,1,52,7,433085.0053,419056.5762,2,144,5
101024,1,53,3,90758.52976,93917.31135,1,142,1.26
101025,2,23,6,27782.27884,33148.32735,2,137,1.24
101026,2,61,2,9225.790074,9621.022432,2,141,1.83
101027,1,55,3,19713.42973,20208.94896,1,135,NA
101028,2,59,2,23568.34509,24181.99726,1,138,1.72
101029,1,14,1,20054.10063,20470.59006,1,135,2.43
101030,2,30,6,19866.30119,21663.8145,1,141,5
101031,1,27,6,18260.9812,23438.04681,1,141,5
101032,1,14,3,46130.06985,47796.29277,2,137,2.96
101033,1,63,4,15173.66576,16816.19836,1,143,4.35
101034,2,46,3,37073.72675,37879.88716,1,142,1.02
101035,2,15,3,73112.56196,74535.45214,2,146,4.81
101036,2,80,4,24006.15917,25149.85813,1,141,5
101037,2,41,3,111469.3134,137050.41,2,139,3.66
101038,1,27,1,81413.40416,0,2,135,3.31
101039,1,14,4,9881.131658,10081.84497,2,142,1.69
101040,1,61,4,9199.017084,9630.491601,2,147,0.58
101041,2,4,1,30097.92803,39061.89671,1,138,0.43
101042,1,13,6,7990.301698,8169.734775,1,137,1.67
101043,1,72,6,25917.51178,27760.63629,2,145,NA
101044,2,3,1,43950.16247,55744.52106,2,135,1.99
101045,2,17,7,8215.783149,9354.731497,1,142,5
101046,1,68,7,26841.71553,29154.34669,1,146,1.2
101047,1,18,1,27687.13439,28974.7311,2,141,1.5
101048,1,15,6,8330.291629,8358.291821,1,137,3.66
101049,2,57,3,12231.36441,13433.63564,2,146,3.52
101050,2,10,6,13372.90118,0,2,134,2.96
101051,1,57,6,9990.726535,10229.44925,1,144,3.69
101052,2,49,4,31291.73362,31817.44725,1,141,NA
101053,1,0,4,7376.319897,7362.305385,2,147,1.87
101054,2,17,2,28472.37559,29477.23979,2,138,0.52
101055,2,15,4,15844.98474,0,1,147,4.62
101056,1,61,4,10635.44192,0,1,134,0.83
101057,1,12,4,16268.33762,17297.14007,1,139,1.82
101058,2,9,3,14852.62694,16295.11267,1,142,0.76
101059,1,12,2,24506.87006,25390.80539,1,148,NA
101060,1,71,3,7292.926428,8048.47695,2,146,2.31
101061,2,29,6,24336.16229,0,2,135,NA
101062,1,4,6,12856.39933,12712.27022,1,141,3.47
101063,1,80,4,7726.599753,7740.450717,2,139,4.56
101064,1,28,7,13302.20626,17301.46867,1,137,1.85
101065,2,44,1,54725.91471,56242.55454,1,137,0.8
101066,1,5,4,18248.35811,20428.13196,1,138,3.25
101067,1,16,4,31182.52672,33455.76291,1,143,2.78
101068,2,55,3,191241.4735,197924.0269,2,136,2.59
101069,1,32,4,18220.91821,19453.45338,1,147,1.74
101070,2,34,1,33584.26768,34796.48844,2,135,2.63
101071,1,2,3,18859.93905,19204.96247,1,145,1.89
101072,1,2,1,14000.38313,16341.895,2,136,1.2
101073,1,62,1,7176.526291,7293.591328,1,147,0.81
101074,1,6,2,27533.2165,0,1,143,3.39
101075,1,67,1,28755.44926,28345.58491,2,140,5
101076,2,22,7,29159.60637,33025.2594,2,140,4.25
101077,1,36,3,38157.78902,38928.49313,1,135,0.83
101078,1,62,4,6091.900033,6681.411241,1,144,1.38
101079,2,51,6,18493.65115,23222.32032,1,138,1.47
101080,1,14,3,96614.36201,98972.57708,1,148,5
101081,2,13,3,18252.47186,18401.21355,1,146,NA
101082,2,3,3,49760.50817,54346.83521,2,134,3.19
101083,1,17,6,9606.60779,9803.04905,2,138,5
101084,2,46,3,221227.6486,219800.5159,1,136,4.41
101085,1,31,7,103892.3714,106180.7554,2,143,2.79
101086,1,32,7,108180.2554,134126.4711,2,136,2.1
101087,2,51,3,129374.834,125625.8415,2,143,3.34
101088,2,80,3,33840.47433,39292.92218,1,140,2.46
101089,2,19,1,15723.47001,16229.32838,2,136,0.01
101090,2,17,1,28133.2913,29330.90553,1,135,5
101091,2,58,4,35019.41648,36753.52481,1,144,2.77
101092,1,13,4,12933.52243,13196.2383,1,147,1.74
101093,2,63,4,13725.67193,13865.94441,1,136,0.58
101094,1,14,1,9201.235067,9759.835281,2,136,2.46
101095,2,56,6,18992.20058,20968.52144,1,137,2.46
101096,2,56,2,19892.95011,23572.01781,1,134,1.82
101097,2,39,2,53567.14517,53164.65907,2,134,0.51
101098,2,3,3,34542.5551,34334.73737,1,146,NA
101099,2,23,3,69265.87041,83144.56938,1,140,0.54
101100,2,10,4,18434.50167,22259.32532,1,146,3.43
101101,1,22,3,74156.51268,80073.59801,1,146,5
101102,1,80,3,5725.772006,8391.434184,2,139,1.03
101103,2,53,4,35738.55517,40889.2969,2,137,4.78
101104,2,0,4,9090.784162,9192.793085,1,144,3.13
101105,1,9,4,14257.22756,0,1,139,NA
101106,2,49,4,11004.54375,11344.6138,1,144,5
101107,2,44,1,30100.46524,29619.13227,2,135,1.58
101108,2,59,7,12760.7891,13183.29205,1,139,5
101109,2,60,4,14399.3567,14605.41461,1,143,2.07
101110,2,1,7,8890.142959,0,2,140,5
101111,1,22,4,23812.62786,23887.52561,1,144,NA
101112,2,45,6,12419.46084,12357.42317,2,141,4.76
101113,2,19,3,91860.66913,94676.58146,1,134,4.86
101114,2,11,3,114150.8529,126775.8878,1,141,5
101115,2,36,4,29821.6069,29477.69301,1,144,0.49
101116,2,1,3,41612.70899,55376.35854,2,140,3.37
101117,1,12,2,24839.9507,25450.32005,1,140,3.33
101118,1,26,1,31927.52101,32162.46484,2,138,2.72
101119,2,48,1,27494.00856,27010.2284,2,144,0.29
101120,2,80,3,29794.70627,35108.49058,1,138,2.75
101121,1,0,4,6027.794576,6707.161417,1,136,1.52
101122,1,30,4,29198.91443,37619.89331,2,135,1.44
101123,2,59,3,167382.2347,162335.0399,1,142,2.59
101124,1,76,3,61887.51911,65304.12308,1,135,5
101125,2,33,3,51185.4658,56192.44956,2,146,0.04
101126,1,37,3,94468.41599,93850.45467,1,135,5
101127,1,25,7,26262.97008,31124.42796,1,136,1.22
101128,2,6,1,17010.65249,17275.48249,1,137,1.91
101129,1,2,3,11357.2885,11608.15458,2,139,2.14
101130,2,19,2,42665.25884,44084.28797,2,138,2.65
101131,1,15,3,19650.86597,19675.90351,1,140,0.94
101132,1,31,6,15147.20683,18297.17467,1,139,NA
101133,1,2,7,8453.245479,8676.624546,1,147,2.15
101134,2,30,3,191650.3225,187547.7541,2,145,NA
101135,2,0,1,8545.0303,8914.629428,2,136,1.58
101136,1,76,3,12782.06512,13510.02831,1,138,1.91
101137,1,5,7,11551.01603,12584.65008,2,148,NA
101138,2,33,3,123638.7026,140633.1547,2,140,5
101139,2,33,3,66016.02214,65070.74425,1,140,5
101140,1,10,4,7249.83897,0,1,143,NA
101141,1,54,1,28045.17158,28622.16413,2,142,0.06
101142,1,11,4,8235.70923,10397.37976,2,145,2.79
101143,1,80,3,7744.692488,8649.349992,1,140,2.59
101144,1,8,4,5250.395725,5570.359312,2,140,0.73
101145,1,2,1,17409.22757,23696.19233,2,137,5
101146,2,2,1,14558.7044,15848.24632,1,137,0.81
101147,2,58,6,17887.86747,19204.53386,1,136,NA
101148,2,80,4,12764.57924,13823.58173,2,146,NA
101149,1,59,3,36007.21285,36881.95381,2,141,0.93
101150,1,8,3,28949.42802,0,1,142,1.41
101151,2,29,4,9725.885721,10658.0187,2,135,NA
101152,1,19,1,22838.58557,23556.90596,2,136,2.72
101153,1,42,4,44625.14478,45506.00429,1,143,5
101154,1,0,1,7229.619081,7366.46861,2,136,NA
101155,2,52,4,19820.83609,19967.89848,1,140,0.81
101156,2,11,6,9151.038508,9774.277527,2,138,4.08
101157,2,7,6,7920.376493,8318.141774,1,138,NA
101158,1,7,7,13081.01468,14149.91176,2,146,0.83
101159,2,17,7,15756.63507,16023.11716,2,136,4.81
101160,2,49,1,40132.16688,43125.35815,1,135,3.47
101161,1,18,4,16498.89177,0,2,137,NA
101162,1,62,4,11095.01005,11982.35703,1,147,3.49
101163,2,60,4,8614.571172,8750.815659,2,145,0.74
101164,2,26,6,18649.50654,21637.83378,1,148,3.25
101165,1,1,2,23317.5777,24933.88317,2,134,NA
101166,2,28,3,82738.20908,82749.65269,2,145,1.69
101167,1,0,3,13372.59863,0,1,138,2.69
101168,2,18,3,50218.43483,49629.79637,1,146,0.06
101169,2,58,4,26743.44457,29227.91585,1,145,0.99
101170,2,2,6,5942.053635,7347.217862,2,140,4.78
101171,2,47,3,138377.1405,143795.4186,2,146,NA
101172,2,31,3,120545.521,0,2,136,NA
101173,2,66,3,78970.15782,78997.04455,2,145,NA
101174,1,35,4,20448.34457,21831.55169,1,147,1.84
101175,1,55,3,24655.18376,25398.21362,1,145,1.58
101176,2,80,4,21354.8822,23458.48591,1,134,NA
101177,1,64,1,6626.458034,6898.043318,1,137,0.56
101178,2,0,7,6375.30287,6185.065527,2,137,0.91
101179,2,62,1,21342.04938,22467.29972,2,148,0.73
101180,2,80,3,29631.90797,33267.3273,1,144,4.43
101181,2,50,2,37160.80203,43108.43439,1,134,4.74
101182,1,58,4,30990.36761,30646.03292,1,144,3.13
101183,2,80,3,40631.19876,45657.67422,1,142,3.33
101184,2,9,4,10426.9583,10715.71372,1,147,1.26
101185,2,57,6,13619.93504,14399.84613,2,136,0.24
101186,1,35,2,82200.94413,79471.54414,1,134,5
101187,1,33,1,41481.70164,50576.20535,2,140,5
101188,1,39,2,35958.71831,0,1,138,1.16
101189,2,9,3,27174.46985,0,1,142,0.41
101190,1,21,2,70347.23515,80500.75813,2,144,NA
101191,2,35,3,84562.15462,91803.92187,2,146,2.41
101192,2,7,2,27956.97394,28234.47322,1,138,1.15
101193,1,63,2,18159.59327,18501.06954,2,135,5
101194,2,48,3,89167.78535,88795.05449,1,142,5
101195,2,71,3,63034.72554,68691.76141,1,140,2.71
101196,2,71,4,13856.24394,13790.86349,2,142,0.37
101197,1,14,4,26774.5243,27400.97721,2,144,1.7
101198,2,2,4,10904.90369,11813.55833,2,143,2.21
101199,2,61,3,220853.2845,236115.0785,1,143,NA
101200,1,73,3,12395.20358,13666.28575,1,142,1.72
101201,1,55,6,11861.91045,12709.66471,1,136,NA
101202,1,9,1,42658.95378,55672.03758,2,144,NA
101203,1,14,3,38661.51482,38261.44923,1,145,1.32
101204,1,80,3,26558.89521,32179.89216,2,142,2
101205,2,14,4,10863.00626,11187.88934,2,148,0.87
101206,1,34,1,59164.46617,60328.50378,1,135,NA
101207,2,70,3,84489.83993,91384.36914,1,137,4.93
101208,2,14,2,48824.73747,51816.48331,2,144,NA
101209,2,62,1,10549.70066,10943.24828,2,135,0.58
101210,2,0,3,9596.938145,10242.59844,1,141,1.56
101211,2,61,4,18606.72287,20696.15854,1,143,5
101212,2,62,6,6536.452927,6999.135662,2,148,NA
101213,1,60,3,20781.30976,20798.05921,1,137,0.89
101214,1,23,6,15950.24126,17655.42445,2,135,1.79
101215,1,2,1,14380.40695,15647.14276,2,136,NA
101216,2,55,4,20522.30427,20825.5479,1,145,0.11
101217,1,80,2,15592.09554,16308.16699,1,139,NA
101218,1,74,3,13367.70975,13799.75296,2,143,NA
101219,2,8,3,54822.38376,61434.29758,2,143,4.78
101220,2,35,6,24823.18436,25806.02487,2,144,NA
101221,1,54,4,25672.50731,28988.60715,2,147,NA
101222,1,48,7,13723.33968,13972.02466,1,141,5
101223,1,1,1,17112.41608,0,2,137,1.15
101224,1,13,3,22294.70966,22240.23973,2,143,2.04
101225,1,2,2,20614.26425,0,1,138,0.58
101226,1,44,6,13733.893,14484.27013,2,148,1.15
101227,1,60,4,12704.71497,13696.25148,1,144,3.32
101228,2,30,3,43271.89021,46803.21795,2,139,0.8
101229,2,38,1,42358.87886,44614.06779,1,137,1.45
101230,2,50,4,24587.33277,27337.44281,1,137,1.05
101231,2,14,3,52813.85946,56616.77129,1,138,3.79
101232,1,65,3,24969.12469,24656.31729,1,142,1.54
101233,1,17,1,24375.78116,26154.15899,2,148,1.31
101234,2,9,7,20282.61266,22155.86035,2,140,3.39
101235,1,1,3,13526.42511,13773.87731,1,142,0.73
101236,1,26,4,37989.70124,39259.65201,2,145,2.17
101237,2,9,1,16313.42797,16238.36864,2,136,4.07
101238,1,36,2,49697.21676,50695.0478,1,138,2.69
101239,2,80,3,36596.15264,40979.68015,1,144,3.08
101240,2,16,1,16207.58791,16543.38692,1,135,2.23
101241,1,27,6,30373.05001,38983.93849,2,138,5
101242,2,57,3,32618.90474,34706.85663,2,147,0.81
101243,1,63,3,42185.83264,47120.18508,2,142,2
101244,2,15,4,10925.77567,11160.28781,1,147,0.54
101245,1,8,2,9434.798698,9578.004819,2,148,0.62
101246,1,54,6,26513.80091,26886.93969,2,144,0.87
101247,1,38,6,18903.08356,17845.83769,1,141,3.86
101248,1,52,4,20912.37333,20282.88521,1,144,2.83
101249,2,63,2,7257.180731,7101.657339,1,140,2.82
101250,2,38,3,179274.4966,176978.8906,2,147,4.76
101251,2,18,6,11430.4664,15064.14294,1,145,NA
101252,2,33,7,14391.13769,15067.42034,2,144,0.82
101253,1,57,4,13622.07341,13971.77668,2,147,1.94
101254,2,29,4,47867.01324,51148.7931,2,144,3.98
101255,2,62,4,8337.837619,8307.145489,1,147,NA
101256,2,34,4,13656.29275,13215.88898,1,144,1.18
101257,2,6,3,18968.48099,20733.437,1,142,1.02
101258,1,45,3,41041.61701,46395.95635,2,146,0.91
101259,1,12,6,10432.12974,10457.81621,1,138,NA
101260,2,80,3,24597.65486,27615.44197,2,141,1.89
101261,2,5,7,19371.88795,21309.78765,2,137,1.78
101262,1,25,1,50110.13903,51910.71975,2,141,NA
101263,1,16,3,19395.46494,19946.73222,1,142,NA
101264,1,31,6,20555.75659,19736.56377,2,138,NA
